rel_ID,:START_ID,:END_ID,:TYPE,description,relationship_type
r_96f9d8f6,d_c4a7291b,n_df608edb,CONTAINS,The DesignPattern domain contains Interpreter,hierarchical
r_66458a18,d_c4a7291b,n_2a29178a,CONTAINS,The DesignPattern domain contains Iterator,hierarchical
r_8d1d3cc1,d_c4a7291b,n_83d694b8,CONTAINS,The DesignPattern domain contains Observer,hierarchical
r_feaffc7e,d_c4a7291b,n_6d76669c,CONTAINS,The DesignPattern domain contains Recursive Composition,hierarchical
r_d057a540,d_c4a7291b,n_346b333c,CONTAINS,The DesignPattern domain contains WYSIWYG Document Interface,hierarchical
r_3bcced71,d_c4a7291b,n_6229d632,CONTAINS,The DesignPattern domain contains Design Pattern,hierarchical
r_770624e2,d_c4a7291b,n_539a58ab,CONTAINS,The DesignPattern domain contains Creational Patterns,hierarchical
r_47a51ecb,d_c4a7291b,n_d2092be3,CONTAINS,The DesignPattern domain contains Structural Patterns,hierarchical
r_8ff24fbd,d_c4a7291b,n_89dd1d4e,CONTAINS,The DesignPattern domain contains Behavioral Patterns,hierarchical
r_ce95aad2,d_c4a7291b,n_cecc2668,CONTAINS,The DesignPattern domain contains Intent Section,hierarchical
r_98b09c08,d_c4a7291b,n_a101427c,CONTAINS,The DesignPattern domain contains MonoGlyph,hierarchical
r_d73a8187,d_c4a7291b,n_07055464,CONTAINS,The DesignPattern domain contains Border,hierarchical
r_71df9efd,d_c4a7291b,n_b1f3c205,CONTAINS,The DesignPattern domain contains Scroller,hierarchical
r_6ce731e0,d_c4a7291b,n_db6bba07,CONTAINS,The DesignPattern domain contains Transparent Enclosure,hierarchical
r_62f62702,d_c4a7291b,n_a9fd0bb1,CONTAINS,The DesignPattern domain contains Creational Design Patterns,hierarchical
r_939bb35e,d_c4a7291b,n_ce5d4ed0,CONTAINS,The DesignPattern domain contains Structural Design Patterns,hierarchical
r_2d5cb0ca,d_c4a7291b,n_90564366,CONTAINS,The DesignPattern domain contains Behavioral Design Patterns,hierarchical
r_410932ee,d_c4a7291b,n_9ac117cc,CONTAINS,The DesignPattern domain contains Bridge Pattern,hierarchical
r_e4e98121,d_c4a7291b,n_91f51866,CONTAINS,The DesignPattern domain contains PreorderIterator,hierarchical
r_d9e35599,d_c4a7291b,n_b237413a,CONTAINS,The DesignPattern domain contains Nulllterator,hierarchical
r_2aa60897,d_c4a7291b,n_33241042,CONTAINS,The DesignPattern domain contains ListIterator,hierarchical
r_fa707d4b,d_c4a7291b,n_d1888a94,CONTAINS,The DesignPattern domain contains CheckMe,hierarchical
r_342c5679,d_c4a7291b,n_41f91d52,CONTAINS,The DesignPattern domain contains Dynamic Casting,hierarchical
r_ffe52e8b,d_c4a7291b,n_ebd294d9,CONTAINS,The DesignPattern domain contains Reversible Operation,hierarchical
r_b3ec3025,d_c4a7291b,n_722a7ca8,CONTAINS,The DesignPattern domain contains Unexecute Operation,hierarchical
r_670db274,d_c4a7291b,n_086dc4fd,CONTAINS,The DesignPattern domain contains Execute Operation,hierarchical
r_4cbccae1,d_c4a7291b,n_df452b81,CONTAINS,The DesignPattern domain contains Traversal,hierarchical
r_c744eb65,d_c4a7291b,n_c50cb34b,CONTAINS,The DesignPattern domain contains Preorder Traversal,hierarchical
r_486f93ca,d_c4a7291b,n_7efe41b8,CONTAINS,The DesignPattern domain contains Postorder Traversal,hierarchical
r_567502a1,d_c4a7291b,n_065c0e95,CONTAINS,The DesignPattern domain contains Inorder Traversal,hierarchical
r_97aded2e,d_c4a7291b,n_f6d7243c,CONTAINS,The DesignPattern domain contains Child Access,hierarchical
r_1dadc06a,d_c4a7291b,n_c8ed23bb,CONTAINS,The DesignPattern domain contains Composite Pattern,hierarchical
r_6ebe0a76,d_c4a7291b,n_8a0b1519,CONTAINS,The DesignPattern domain contains Abstract Factory Pattern,hierarchical
r_a14b0af4,d_c4a7291b,n_ffd58c8a,CONTAINS,The DesignPattern domain contains Iterator Pattern,hierarchical
r_c1dad948,d_c4a7291b,n_65e83a83,CONTAINS,The DesignPattern domain contains AbstractFactory,hierarchical
r_0674eac8,d_c4a7291b,n_a8bb99eb,CONTAINS,The DesignPattern domain contains FactoryMethod,hierarchical
r_bf134d4a,d_c4a7291b,n_99753828,CONTAINS,The DesignPattern domain contains Builder Pattern,hierarchical
r_690d53cc,d_c4a7291b,n_cbddca3b,CONTAINS,The DesignPattern domain contains CreateDocument,hierarchical
r_b905152b,d_c4a7291b,n_76a71600,CONTAINS,The DesignPattern domain contains Lazy Initialization,hierarchical
r_e65a1c8f,d_c4a7291b,n_52a11254,CONTAINS,The DesignPattern domain contains ConcreteBuilder,hierarchical
r_d9a92ce7,d_c4a7291b,n_1747b2e3,CONTAINS,The DesignPattern domain contains Prototype Pattern,hierarchical
r_e2301077,d_c4a7291b,n_0f7f0f4d,CONTAINS,The DesignPattern domain contains Clone Operation,hierarchical
r_ee3f3e07,d_c4a7291b,n_2ce4cddb,CONTAINS,The DesignPattern domain contains Class Adapter,hierarchical
r_99dcf374,d_c4a7291b,n_31561a98,CONTAINS,The DesignPattern domain contains Object Adapter,hierarchical
r_0efb6b64,d_c4a7291b,n_34100e04,CONTAINS,The DesignPattern domain contains Pluggable Adapter,hierarchical
r_a7a7bf02,d_c4a7291b,n_140f7692,CONTAINS,The DesignPattern domain contains Parameterized Adapter,hierarchical
r_a7dfcd89,d_c4a7291b,n_564bb64b,CONTAINS,The DesignPattern domain contains GraphicBlock,hierarchical
r_30a642ee,d_c4a7291b,n_344051e7,CONTAINS,The DesignPattern domain contains PluggableAdaptor,hierarchical
r_65e409d7,d_c4a7291b,n_0da2f9f8,CONTAINS,The DesignPattern domain contains ScrollDecorator,hierarchical
r_54e17431,d_c4a7291b,n_98c2f442,CONTAINS,The DesignPattern domain contains BorderDecorator,hierarchical
r_a3ee49e3,d_c4a7291b,n_ef809804,CONTAINS,The DesignPattern domain contains ConcreteDecorator,hierarchical
r_676f8d1c,d_c4a7291b,n_ec856a84,CONTAINS,The DesignPattern domain contains Flyweight Pattern,hierarchical
r_81e8dd1c,d_c4a7291b,n_2902effd,CONTAINS,The DesignPattern domain contains Virtual Proxy,hierarchical
r_760f71fa,d_c4a7291b,n_b47ae0f9,CONTAINS,The DesignPattern domain contains Protection Proxy,hierarchical
r_473f4d5e,d_c4a7291b,n_32b35249,CONTAINS,The DesignPattern domain contains Smart Reference,hierarchical
r_17c48a96,d_c4a7291b,n_1555def4,CONTAINS,The DesignPattern domain contains MacroCommand,hierarchical
r_501e49f7,d_c4a7291b,n_be8f6e0b,CONTAINS,The DesignPattern domain contains Undo Operation,hierarchical
r_bb8a6d4c,d_c4a7291b,n_68fad8be,CONTAINS,The DesignPattern domain contains DeleteCommand,hierarchical
r_f8ae5fa7,d_c4a7291b,n_e98d7598,CONTAINS,The DesignPattern domain contains PasteCommand,hierarchical
r_62034ae5,d_c4a7291b,n_d2d0b0d4,CONTAINS,The DesignPattern domain contains SimpleCommand,hierarchical
r_12f49ac6,d_c4a7291b,n_aa777ff3,CONTAINS,The DesignPattern domain contains Interpreter Pattern,hierarchical
r_5ead9e22,d_c4a7291b,n_4b5e8ef2,CONTAINS,The DesignPattern domain contains Concrete Command,hierarchical
r_8d04dfaf,d_c4a7291b,n_90103807,CONTAINS,The DesignPattern domain contains ConcreteFlyweight,hierarchical
r_c8eb2426,d_c4a7291b,n_e01c05f8,CONTAINS,The DesignPattern domain contains UnsharedConcreteFlyweight,hierarchical
r_15ddecbf,d_c4a7291b,n_5c327369,CONTAINS,The DesignPattern domain contains Overloaded Member Access Operator,hierarchical
r_dc076185,d_c4a7291b,n_11ff6a08,CONTAINS,The DesignPattern domain contains doesNotUnderstand,hierarchical
r_3627d6b9,d_c4a7291b,n_cd4cbfbd,CONTAINS,The DesignPattern domain contains ConcreteIterator,hierarchical
r_64da808d,d_c4a7291b,n_f2e1bd63,CONTAINS,The DesignPattern domain contains ConcreteAggregate,hierarchical
r_431a0e46,d_c4a7291b,n_fc8d969d,CONTAINS,The DesignPattern domain contains External Iterator,hierarchical
r_c8782d70,d_c4a7291b,n_c858be37,CONTAINS,The DesignPattern domain contains Internal Iterator,hierarchical
r_9ca30209,d_c4a7291b,n_968ed9d8,CONTAINS,The DesignPattern domain contains Traversable,hierarchical
r_9dd65a62,d_c4a7291b,n_46a2a41c,CONTAINS,The DesignPattern domain contains State,hierarchical
r_d2aaf4ba,d_c4a7291b,n_6c044207,CONTAINS,The DesignPattern domain contains Memento Pattern,hierarchical
r_e6424e36,d_c4a7291b,n_c88ed9cb,CONTAINS,The DesignPattern domain contains Table-driven State Machine,hierarchical
r_c64ca7fe,d_c4a7291b,n_ce8c6982,CONTAINS,The DesignPattern domain contains Push Model,hierarchical
r_e9cb1ac9,d_c4a7291b,n_d9b1cbed,CONTAINS,The DesignPattern domain contains Pull Model,hierarchical
r_91c12803,d_c4a7291b,n_aa932ff0,CONTAINS,The DesignPattern domain contains ConcreteStrategy,hierarchical
r_23bb45c9,d_c4a7291b,n_d2a246e0,CONTAINS,The DesignPattern domain contains ChangeState,hierarchical
r_e55c4137,d_c4a7291b,n_6abd8c91,CONTAINS,The DesignPattern domain contains Hook Operation,hierarchical
r_9d615749,d_c4a7291b,n_110dfbe4,CONTAINS,The DesignPattern domain contains design pattern,hierarchical
r_23e029d9,d_c4a7291b,n_bda7a897,CONTAINS,The DesignPattern domain contains FilteringListTraverser,hierarchical
r_3acda58b,d_c4a7291b,n_132ccb2c,CONTAINS,The DesignPattern domain contains Smart Pointers,hierarchical
r_699d0e8c,d_c4a7291b,n_c90bee48,CONTAINS,The DesignPattern domain contains Sketchpad,hierarchical
r_8ecf7565,d_c4a7291b,n_57b11d38,CONTAINS,The DesignPattern domain contains Delegation,hierarchical
r_4c10ac01,d_c4a7291b,n_6a47fabd,CONTAINS,The DesignPattern domain contains WYSIWYG Interface,hierarchical
r_7ca30cd3,d_c4a7291b,n_3aa385c4,CONTAINS,The DesignPattern domain contains NullIterator,hierarchical
r_df4e8be0,d_c4a7291b,n_acdd85c8,CONTAINS,The DesignPattern domain contains OpenCommand,hierarchical
r_2e6a385b,d_c4a7291b,n_b94a1598,CONTAINS,The DesignPattern domain contains SimpleStrategy,hierarchical
r_8130bece,d_c4a7291b,n_ec1780ff,CONTAINS,The DesignPattern domain contains TeXStrategy,hierarchical
r_a02ab913,d_c4a7291b,n_27faef37,CONTAINS,The DesignPattern domain contains REMatchingVisitor,hierarchical
r_cc9279af,d_c4a7291b,n_f16d4e2c,CONTAINS,The DesignPattern domain contains ProgramNodeEnumerator,hierarchical
r_176761db,d_c4a7291b,n_e8ae02f5,CONTAINS,The DesignPattern domain contains IRIS Inventor,hierarchical
r_47de5662,d_c4a7291b,n_aabea412,CONTAINS,The DesignPattern domain contains Analysis Patterns,hierarchical
r_fe3e0855,d_c4a7291b,n_dd677cb8,CONTAINS,The DesignPattern domain contains User Interface Design Patterns,hierarchical
r_17a23eff,d_c4a7291b,n_a97eb170,CONTAINS,The DesignPattern domain contains Performance-Tuning Patterns,hierarchical
r_02ca19ba,d_c4a7291b,n_0a766506,CONTAINS,The DesignPattern domain contains ConcreteObserver,hierarchical
r_5b5c30ec,d_c4a7291b,n_53f79c19,CONTAINS,The DesignPattern domain contains ConcretePrototype,hierarchical
r_ee175639,d_c4a7291b,n_17d36810,CONTAINS,The DesignPattern domain contains ConcreteState,hierarchical
r_8c55efdd,d_c4a7291b,n_e69e6446,CONTAINS,The DesignPattern domain contains PROXY,hierarchical
r_fc97c17b,d_c4a7291b,n_1be4f26c,CONTAINS,The DesignPattern domain contains PROTOTYPE,hierarchical
r_cf6ac8c9,d_c4a7291b,n_0283fe63,CONTAINS,The DesignPattern domain contains MEMENTO,hierarchical
r_b571db73,d_c4a7291b,n_43e2d0ad,CONTAINS,The DesignPattern domain contains ABSTRACT FACTORY,hierarchical
r_5bc13aba,d_c4a7291b,n_98f0cd74,CONTAINS,The DesignPattern domain contains ADAPTER,hierarchical
r_8bfbaa4d,d_c4a7291b,n_a75a1789,CONTAINS,The DesignPattern domain contains BRIDGE,hierarchical
r_fde9132b,d_c4a7291b,n_f4b8be64,CONTAINS,The DesignPattern domain contains BUILDER,hierarchical
r_5c629f05,d_c4a7291b,n_d04cd9b5,CONTAINS,The DesignPattern domain contains CHAIN OF RESPONSIBILITY,hierarchical
r_24869e42,d_c4a7291b,n_817e60c9,CONTAINS,The DesignPattern domain contains COMPOSITE,hierarchical
r_cbca79da,d_c4a7291b,n_26097a57,CONTAINS,The DesignPattern domain contains COMMAND,hierarchical
r_ffc7568b,d_c4a7291b,n_328f5852,CONTAINS,The DesignPattern domain contains DECORATOR,hierarchical
r_e68885c5,d_c4a7291b,n_998d7d04,CONTAINS,The DesignPattern domain contains FACADE,hierarchical
r_f73f4850,d_c4a7291b,n_de73963f,CONTAINS,The DesignPattern domain contains FLYWEIGHT,hierarchical
r_70532c02,d_c4a7291b,n_017d2591,CONTAINS,The DesignPattern domain contains ITERATOR,hierarchical
r_d131c384,d_c4a7291b,n_636741ef,CONTAINS,The DesignPattern domain contains MEDIATOR,hierarchical
r_b90cf128,d_c4a7291b,n_ff728df6,CONTAINS,The DesignPattern domain contains OBSERVER,hierarchical
r_63f4a1a8,d_c4a7291b,n_4852bc27,CONTAINS,The DesignPattern domain contains Chain of Responsibility Pattern,hierarchical
r_1c7bf6c2,d_c4a7291b,n_263ca76f,CONTAINS,The DesignPattern domain contains NonTerminalExpression,hierarchical
r_032fff35,d_c4a7291b,n_5a6de4c3,CONTAINS,The DesignPattern domain contains Segregated Interfaces,hierarchical
r_519061ce,d_c4a7291b,n_4cde91f5,CONTAINS,The DesignPattern domain contains Circle/Ellipse Dilemma,hierarchical
r_5aae98f9,d_c4a7291b,n_d3a4eebb,CONTAINS,The DesignPattern domain contains Abstract Server,hierarchical
r_2b6ae9e4,d_c4a7291b,n_d9cc1f84,CONTAINS,The DesignPattern domain contains Orchestration,hierarchical
r_953f6ff7,d_c4a7291b,n_a375d7ee,CONTAINS,The DesignPattern domain contains Rollback Technique,hierarchical
r_55fa6b28,d_c4a7291b,n_736676d7,CONTAINS,The DesignPattern domain contains Graceful Degradation,hierarchical
r_5db29c6f,d_c4a7291b,n_31112aca,CONTAINS,The DesignPattern domain contains Transactions,hierarchical
r_47cc1122,d_c4a7291b,n_0be7f2fd,CONTAINS,The DesignPattern domain contains Variation Point,hierarchical
r_c464f953,d_c4a7291b,n_83ca71e3,CONTAINS,The DesignPattern domain contains Ping/Echo Reply,hierarchical
r_e9749b74,d_c4a7291b,n_83622997,CONTAINS,The DesignPattern domain contains Heartbeat,hierarchical
r_d02b5741,d_c4a7291b,n_13fb7948,CONTAINS,The DesignPattern domain contains Voting System,hierarchical
r_1f00cffd,d_c4a7291b,n_8362ad05,CONTAINS,The DesignPattern domain contains Sanity Test,hierarchical
r_31a0a257,d_c4a7291b,n_5cc017a6,CONTAINS,The DesignPattern domain contains Condition Monitoring,hierarchical
r_df95abe7,d_c4a7291b,n_95f037f1,CONTAINS,The DesignPattern domain contains Self-Tests,hierarchical
r_e167ef82,d_c4a7291b,n_8bc7857d,CONTAINS,The DesignPattern domain contains Automated Unit Testing,hierarchical
r_299000f1,d_c4a7291b,n_f119986e,CONTAINS,The DesignPattern domain contains Atomic Unit Test,hierarchical
r_b2d4ee47,d_c4a7291b,n_890b6d41,CONTAINS,The DesignPattern domain contains Deterministic Unit Test,hierarchical
r_e5b23b37,d_c4a7291b,n_353cb148,CONTAINS,The DesignPattern domain contains Simple Event Processing (SEP),hierarchical
r_eaa46387,d_c4a7291b,n_b613598d,CONTAINS,The DesignPattern domain contains Event Stream Processing (ESP),hierarchical
r_85f32647,d_c4a7291b,n_478648ce,CONTAINS,The DesignPattern domain contains Complex Event Processing (CEP),hierarchical
r_95d6f316,d_c4a7291b,n_3218e631,CONTAINS,The DesignPattern domain contains Compensating Event,hierarchical
r_e73ef9ed,d_c4a7291b,n_4e56a5fe,CONTAINS,The DesignPattern domain contains Orchestration Logic,hierarchical
r_979fef8f,d_c4a7291b,n_c5aea2d9,CONTAINS,The DesignPattern domain contains Self-registration Pattern,hierarchical
r_9201f776,d_c4a7291b,n_6f7a652a,CONTAINS,The DesignPattern domain contains Function as a Service (FaaS),hierarchical
r_0541bd52,d_c4a7291b,n_f1d72383,CONTAINS,The DesignPattern domain contains Tangled Solutions,hierarchical
r_270dd78a,d_c4a7291b,n_61b38cb4,CONTAINS,The DesignPattern domain contains Dependency Injection (DI),hierarchical
r_136a5fb4,d_c4a7291b,n_2d5a0f27,CONTAINS,The DesignPattern domain contains Aspect-Oriented Programming (AOP),hierarchical
r_24f198fb,d_c4a7291b,n_1a226c2f,CONTAINS,The DesignPattern domain contains Profiling,hierarchical
r_679b2c6e,d_c4a7291b,n_d72da0fd,CONTAINS,The DesignPattern domain contains Instrumentation,hierarchical
r_aeec88d6,d_c4a7291b,n_1d07814d,CONTAINS,The DesignPattern domain contains Sampling,hierarchical
r_da95ce9a,d_c4a7291b,n_8db7df66,CONTAINS,The DesignPattern domain contains Logging,hierarchical
r_6e639edd,d_c4a7291b,n_a7b68bef,CONTAINS,The DesignPattern domain contains Exception Management Strategy,hierarchical
r_781ba8d5,d_c4a7291b,n_75107d13,CONTAINS,The DesignPattern domain contains Runtime Weaving,hierarchical
r_b2f56cee,d_c4a7291b,n_f248e4f3,CONTAINS,The DesignPattern domain contains Compile-Time Weaving,hierarchical
r_157bda75,d_c4a7291b,n_9cda6aa1,CONTAINS,The DesignPattern domain contains Private Cache,hierarchical
r_9170f80f,d_c4a7291b,n_f236a6c5,CONTAINS,The DesignPattern domain contains Shared Cache,hierarchical
r_8b1f7876,d_c4a7291b,n_d3560f19,CONTAINS,The DesignPattern domain contains Denormalization,hierarchical
r_b00239a8,d_c4a7291b,n_db3ae766,CONTAINS,The DesignPattern domain contains File Compression,hierarchical
r_2a1dbb45,d_c4a7291b,n_bb15cf8d,CONTAINS,The DesignPattern domain contains Web Fonts,hierarchical
r_890715dc,d_c4a7291b,n_6c704fa0,CONTAINS,The DesignPattern domain contains Web Application Firewall (WAF),hierarchical
r_a12f4e3c,d_c4a7291b,n_083e1824,CONTAINS,The DesignPattern domain contains UML,hierarchical
r_4fbee566,d_c4a7291b,n_5f8d0e61,CONTAINS,The DesignPattern domain contains Storing Encrypted Passwords,hierarchical
r_6afb07ee,d_c4a7291b,n_1b4477d0,CONTAINS,The DesignPattern domain contains Authentication Flow,hierarchical
r_475d7d4d,d_c4a7291b,n_adc0e530,CONTAINS,The DesignPattern domain contains Smoke Testing,hierarchical
r_db6e1c47,d_c4a7291b,n_bd88c178,CONTAINS,The DesignPattern domain contains Continuous Integration,hierarchical
r_89718e92,d_c4a7291b,n_b91825ff,CONTAINS,The DesignPattern domain contains Scenario-based Analysis,hierarchical
r_b6a063fc,d_c4a7291b,n_72678f4a,CONTAINS,The DesignPattern domain contains Command Query Responsibility Segregation (CQRS),hierarchical
r_4a5f2287,d_c4a7291b,n_095e5946,CONTAINS,The DesignPattern domain contains OAuth 2,hierarchical
r_f3f58eed,d_c4a7291b,n_ec6d0296,CONTAINS,The DesignPattern domain contains OpenID Connect (OIDC),hierarchical
r_625c21b1,d_c4a7291b,n_97983e46,CONTAINS,The DesignPattern domain contains PDGUI,hierarchical
r_9209bcb1,d_c4a7291b,n_41f03904,CONTAINS,The DesignPattern domain contains PDConsoleUI,hierarchical
r_5156ad4d,d_c4a7291b,n_4e177c5f,CONTAINS,The DesignPattern domain contains Bottom-Up Approach,hierarchical
r_24d08801,d_c4a7291b,n_781cb38c,CONTAINS,The DesignPattern domain contains First Class and High-order Functions,hierarchical
r_5cd4ef43,d_c4a7291b,n_8a4f8974,CONTAINS,The DesignPattern domain contains Pure Functions,hierarchical
r_f0b0ef65,d_c4a7291b,n_12fa464a,CONTAINS,The DesignPattern domain contains Recursion,hierarchical
r_ad894ace,d_c4a7291b,n_4684973b,CONTAINS,The DesignPattern domain contains Strict Evaluation,hierarchical
r_0618b543,d_c4a7291b,n_edc8a4a0,CONTAINS,The DesignPattern domain contains λ-calculus,hierarchical
r_8113c7e3,d_c4a7291b,n_395967f9,CONTAINS,The DesignPattern domain contains Font-delivery systems,hierarchical
r_4afd0ea4,d_c4a7291b,n_29da001a,CONTAINS,The DesignPattern domain contains Web-safe fonts,hierarchical
r_d5aaea51,d_c4a7291b,n_2382a95b,CONTAINS,The DesignPattern domain contains @font-face,hierarchical
r_ac760c7d,d_c4a7291b,n_a60fd80e,CONTAINS,The DesignPattern domain contains Images of type,hierarchical
r_b8c99237,d_c4a7291b,n_5af15fa1,CONTAINS,The DesignPattern domain contains Sticky Header,hierarchical
r_6c78fa66,d_c4a7291b,n_31bcfa5c,CONTAINS,The DesignPattern domain contains Design System,hierarchical
r_7cf55c8f,d_c4a7291b,n_e4346817,CONTAINS,The DesignPattern domain contains Aesthetic Treatment,hierarchical
r_b3886c6f,d_c4a7291b,n_9c7a5e64,CONTAINS,The DesignPattern domain contains Bottom Bar Navigation,hierarchical
r_28de57a1,d_c4a7291b,n_22f18776,CONTAINS,The DesignPattern domain contains Navigation Bar States,hierarchical
